Name,Location,Locality,City,Rating,Cost,Place_ID,Photo_Reference
Hotel Shadab,"SR Nagar, Central East Hyderabad", Central East Hyderabad,Hyderabad,4.3,900,ChIJKyxGIoiXyzsRPY8PASGdTW0,AdDdOWryJnCksC3pB5xpmaQKZbVq_rRQOPY2DTuRWV5uxesJZkzq84feYrsD9lwJaHAyPA7ObJcj01ZPQL1rcHNyBLgBkREUV1ak68f3ttpFhH5i8-NXurnO5MDoFBLhzvv7u9xhSJHMnKQhVfubfvoBgVwS9mD_mvKAFvqWTro2gY7lOm1p
Southern Mirchi,"Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,4.0,1000,ChIJ-wxFMMuQyzsRSJ9bQ3OspGM,AdDdOWqCksLPvVR64D0NBjU0EL6SLR8I8QGEYIDB50WVezuk5pQY5T_mrgzSrvsdbX5jXnpEf3s-gh68UnC1rBeLY33DKyjUJP-VCpjIzbv38we_wn3bVQPzspRZ1jw93RWoEKPsn9C4aXthUiHbs7OaHBL-5X6Ez8Gp9oMeRM_KCulvLfYg
Makers Of Milkshakes," Sri Nagar Colony, Central East Hyderabad", Central East Hyderabad,Hyderabad,4.2,400,ChIJf5uxn8aQyzsRVTlUc05OoJI,AdDdOWo2ZZu4XV9fL1jwybQ7NAY3HBZPKv2Yb1gqSX8ct1iNtdQGCNdlw5ULhl8OeB3GMxSKwalKUPDpCC9eq8iitdyQkOwLOWjHnfjNwtGcvezNx3JKkYVBOK_Jl9jRoB4SIDvKRcenOE_S7iY41HKHnmwzhmtjSHsz8TJuIJCXkc-TJjGa
Hari Dosa,"Ameerpet, Central East Hyderabad", Central East Hyderabad,Hyderabad,3.0,300,ChIJrWbYUoCRyzsRoTkiyzA5-qw,AdDdOWpB-6Kv_lFfid3ql48Dmy12UlKSmFuypK3S_SZ2a4cNboXPjZiCHSnz85ixPrwGdBATQeBCLDw9Huc9VBxtZrSb3YR0HPPWCWtQLj7B-jFjYuo7iGF412GonAgVG3UTYxDTL-DnjRer9772BZeYLKzRYD7wPVVilEIheHaa8KGL0dK3
Reshmi's Classic Restaurant,"SD Road, Secunderabad", Secunderabad,Hyderabad,4.0,800,ChIJ4Vy0-hCayzsRVnm_45L9CPs,AdDdOWohJFKUwScKrfyIobcLVDisAsJT0_DZl869tmRCa4OERC6KaeXr3EdlgHwJrFaoXHN2WJJli15bYJfzZjZ7olMPqEqtPGn30IivuAHFN-O5xMqoXYZuEs66ytzrf2uLqKiYPi50RdxJu7j1edxLCsrD0OUYx7sQlMvB-QcA5uMECIVV
Abids Bistro,"Royalton Hotel,Abids, Central Hyderabad", Central Hyderabad,Hyderabad,4.0,600,ChIJ1e9RS32XyzsRIAKA_23pH6c,AdDdOWq7POwmcZUQzOz8NlppQUGJNNTVCGuLTnv0T-rzocF7QtDrFV8vj-lsNJSAU1xqta_WnjAOm5MENqrtTktU9owTHimOguXow0AQzPI361m_QQ63i6Bfk3K5Pta5Of_915Hb-9mV5GeS5wwkcfOaK9UG5JQJwG9q_ew7wMpC0u7RP5yG
TOS - Tales Over Spirits,"Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,3.9,1500,ChIJz3JD1iyXyzsRcWUakNzIRX0,AdDdOWqA28pdoFkty8ocr3AscPWxp1sQhbn8cYFi5VwHw_zqPYgFxtMKDkpIqtDF6r-swuH6xOzXF9Q1j7xegxtMS6wQ-z26LRJuTnEmvHCBzDjb0QCMpZZiaGwpXmOl-BxbL9DqkGfBU3UWCMhnLwh2QPzXGmWc-kk9mnyKoJCQRl8FBnaL
Ohri's Mehfill,"Hotel Baseraa,SD Road, Secunderabad", Secunderabad,Hyderabad,4.1,1800,ChIJ-ZB1OT2ayzsR3dHmu-zogEA,AdDdOWqpyl41RYVuov188j1pc2JI0kUOH27wSB-JMDsdd1wehGQtEBf9wKG0ga2G-nANigLdS4IBRj6_uOWMpzTfZjGcMicvB3ANZ2p7cUvzGa_esAXSjX7jkml07nUILeEPwiOYmSlN5YuaS7kLOg2BSq_SWu_wK5VnUSFZzUG26NFqho01
WOFL,"Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,4.1,600,ChIJfTCFb2KRyzsRjnASSngpwIQ,AdDdOWpqX5Q9hfdHDWd94n6_J17sU0SCMzCDN50b_zxg1DJQYXQXfzlA58RWaj1OpxYxldvo4qtqbpVnMZTbd-bqBd6wYK705oc2N13WGOgnEJABCf2zpvZJg1KPeoa79IGaqscZJiPlkjgggG5HcPRRRWTxPQpKEvbIRUS8RZOefMtSR9IZ
Almond House,"Lingapur Building,Himayath Nagar, Central Hyderabad", Central Hyderabad,Hyderabad,5.0,500,ChIJtdHyBzSRyzsRURFxZeSpSTI,AdDdOWr8SFb3bNrnT-I_PtJSIQXivTPh3im9VeUKtUwDw4-dGf4m-dEbV7egCmidwgBw7MwzZG97cg-esHtSiyjgCUXdzZeLKXqIiUwqFVAB7UGUXVt337FfiCx8-oN_KCCB4KIom5tSAaILpvxkrDzvF9WyWkvoLxKTUevqkp-xT8afww5p
Holiday Inn Express,"Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,1.7,1400,ChIJ0fCVSpKXyzsRljNMQdyrbiY,AdDdOWqOGUXAZOCvSorM25FPBo8UXN9XwKt_ev1fLj4mecnQMRCka6Awn3GE16rSPyqfPPYivGv_hlKgZzc3Y1YNfVk-FWiXc0tf4LHTOmRkFYP4KVwvgRlGSSPh5vnhAJnwhmFB3lgE7Q0EheI_DFYwmzD_wgGF1yKw-RqSrKc2F7QOJMek
Harley's Fine Baking,"Ameerpet, Central East Hyderabad", Central East Hyderabad,Hyderabad,5.0,500,ChIJKRqDksiVyzsRBbaBpRLyQ5E,AdDdOWrWQ7FdUVdiilSMKGDSitoghJ8MT9jxmrVzl484lFOjon-aTEcY-iK6LbD-bjBAOO9G9icSiJXufTnQbJl9ddkJ9OdNpJMf0vpwpWTPpW0HwJvl7FtJJcef2M0WUJK2QHOwpu5fGiK4JMclbB4hQcQtUlXiuc5bQVqPkTY9rgqs9alK
Vivaha Bhojanambu,"Jubilee Hills, Central West Hyderabad", Central West Hyderabad,Hyderabad,4.1,1000,ChIJeVurljCRyzsRXvkaOVyKuIo,AdDdOWpyO7r9neVjydFTWIv2-0WKlDP5CPZ6QTEOTPFCnyb7wju6zATBMGhFUUarOjpg5eHQPqHyxA_ZwzVUdpD7R4wClHSGD4n6BS2dtxHhybPI4EgobiP7_52z5Zyp-H0ng_Qypp08Fid8WKWaNq43hYqZJeKkYdadTOHdhmVO6xBNPata
Shri Santosh Family Dhaba,"Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,2.6,600,ChIJ74M_O12XyzsRm1vAqsAF4Bo,AdDdOWq0y0VsO7CM47SMM3qKle4yxqRSnWOjxJs_fiTN6kO5Yvrh2-iSxyD82GYHs0EkAE1---W5H6M66OFIijCXNoumA1lwjb-m4iToAjbdrPo3MAjOdIQZmqKAXwOHvkoWvr7YrsUZ7Grd4go0_6-Mg2GmYzYvFygOPRv4sokOiHJDDCk_
Rayalaseema Ruchulu,"36 Square,Jubilee Hills, Central West Hyderabad", Central West Hyderabad,Hyderabad,3.9,1200,ChIJIzULLjaRyzsRzID2G355Ccc,AdDdOWojMwoy5T7QdZrQyXrd_zyezrS_nV00cDKeouEqRLBUr8r6mmBtAr3o8_yHRHlDdiiZJMiH1_hHdXtYId0Bkrz-ezLc-IYwGHOj7ITnTTCXMg4DbBI_ZcA9KjFIlP_z5qqWq1bkFJUT_i1XvpK4AYGrUr3p4jHaEMlJNuJe030Zs2_6
Platform 65,"Ratna Arcade,Kompally, Secunderabad", Secunderabad,Hyderabad,4.3,1200,ChIJ6_zroH6RyzsR22w7a-FIq1g,AdDdOWpb662G0ePHu51JZfxVjI5sh29s9DqPWtXoN57KKG5VrwmsxxwskB4PsvUzfCy01xpsxvHarcHsy8FSKtacphBAb4E0lTYqe0VHO8QTpPC0KUiIbLjtDs8utxZJLjfqW_wDfqz-JP4nqxMKAU1r1iWpK54NRSu9SJKTZkPYWP2MT_Fb
Flavours Of TMH,"Taj Tristar Hotel,SD Road, Secunderabad", Secunderabad,Hyderabad,4.2,800,ChIJs5L4Fs6WyzsRQRlVKO1aJC0,AdDdOWq_aLcE1OzdUAa0-RrhtVZm37TdJ7KMzd-Xx1eJDgzuqIEUILgoEmq44fxDXt3sQOwID9mXq6e0aobl9A-Da4uIxy1qzMf8QAo5UUm9Uz7T8F6g0NW9wyVtH0A9Xvflzo_1J478819Tfh1Wk_ehC5p3tpwRuYCVLzyXcgTRqBuYemdQ
Salt & Pepper,"The Central Court Hotel,Lakdi-Ka-Pul, Central Hyderabad", Central Hyderabad,Hyderabad,2.8,1500,ChIJAQAAwGiXyzsRThmTW6exQXM,AdDdOWpfOfUzMgPF1lOafBDZmIHyV5seNhKzH0P2M4kXGeTt3fwRmPOQBcdvZ7lselVpxgAZq-r9G3i42wqLrJM_vI36yiZnyjBeMzd4icnPF0-T6B0q1ckpUcfiUs1n2d_iqJPlnE0p2RTeSxhmWLHRigejAnX_gll2AldTyisYgTqBI_-0
Lazeez Multicuisine Restaurant,"Royal Reve Hotel,SD Road, Secunderabad", Secunderabad,Hyderabad,4.0,1600,ChIJ0c_wJT2ayzsRSas-rySfdHw,AdDdOWouN-3dIIRb-tkKnFoc46nXJJh69neCVX2B85FsvKtN1q9ePIQLidYOYQ-qAc-dMxUfczzMBDtPLZdy-lxoepK5hQN0ZjTQY5HOz_i_2xbOedQ6fxw2o9PIfkzSugS4Og54KamaSmGvpdIc5KrN7KF15x4o7I9XVhhAJBO73V3Kx0yC
Tre-Forni,"Park Hyatt Hotel,Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,4.3,3000,ChIJdwq3qiqRyzsR5WmhlsTMzhk,AdDdOWpvQqm005zUM5q-YJnh2QzZpUd-9uq9KysU5PbIpLcci0SM5XTM3rTcQ85atDbNA24dyQhLIY7VgHmexbD7qIRfUvFUQk_ZlbRQe-o91tLW5FDYfLk8peS06CY7JvuGe05XfoRyA2tL54G67h0bFwF1n7ZzdqJibyS955WQDzUFf13q
The Board Game Cafe,"Himayath Nagar, Central Hyderabad", Central Hyderabad,Hyderabad,4.2,900,ChIJs04iX86ZyzsRYcdHD7IQd-Q,AdDdOWpH1fn0UfwZLLFVUOdb6CV5k__jewfW0PiQuRj89hlBK52oqOwUVmnYaw31yXd5-QDIG7_vt-R_ozeyGjlR5OaqmcSSslHGPvjMWtYIREke7XiAAFfeX3V5fohNbE7w6nw8dV4w8hoP3T_YaT-Uqt6S0xWapYCioC4aFIbHbp2Yu4Ja
Icekraft,"Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,3.3,500,ChIJv7ZB9ji25zsRpxkquj6KIC4,AdDdOWqinCsqPkj0p3dODUb8-sjakbwgodIIMRHTO_XsaPSlf0U8Y98f2yA5Kj5szekWLNyMUirhtMOOOXn5Lu1FEom798sRrfsISGfrwIHhyQElUo0XYVjIh84lzKgGJtGV3sMrTLCiLcR1-ZST1D_Xt_Sep35VpGBjoqfKHiwI7ViI-m7j
Apna Rasoi,"SD Road, Secunderabad", Secunderabad,Hyderabad,3.9,600,ChIJwf95MwCZyzsR5xm5qpAUF3g,AdDdOWoyPQT-lhnPv6mSN6haZ2syAJ7Piw2lqBOWn1FP4fc5fjbVphqaFWf-JfbAIRrmJUl1LcAJ3Kmp66fX1zrcDOtIRgovZ43S-2xD6bGw-J5EVWJr4-5VT1GnLq38WS6xJiZwwauZKEo4faUv1ZmjBjbxIlHx8y7nqgwYuHvElSG48KSg
Beijing Bites,"OM sri sai towers,Himayath Nagar, Central Hyderabad", Central Hyderabad,Hyderabad,3.9,1100,ChIJ8RsvvuCbyzsRZ4Q6fUtBihU,AdDdOWolmE1uOM6mllAlIWSd2JNlfWm32ZDdGKiCGfLYAMo3PYQXYg8Mpc6ilSgbbaLfazfbR3E9YTEwq3DGkCuOcGvTzY5W-iYbP_w0sXMdeW1xYO8vNva5a1hcYccLUsQx1WqpINh18FxIlqCVjIm3i_usPiTVZw1Bm-aVPy2btmj-V1rv
House Of Dosas,"Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,4.3,300,ChIJt71qW9WWyzsRo2WRo4Yk2BQ,AdDdOWrJ5gWgrrrBhXDMmTiaTmEFg8PgGwXxYp7dnH5S1QJHl9FhzdMQJfpKaKmP6BK2rYvv672Z2LETTZ02-asCKMaEikwIDcxHLmHy5mU1MFpTB_d0lSbqEchUuPaf8tXmZ8oRa4gUxD01K53tn9Ag1qnHlDmTX0SmvQhBVYgx-MWEWXQ2
Waffle House,"Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,3.4,600,ChIJpeXf9zuXyzsRepb9DR2T_uA,AdDdOWoria6gTaJR1fuPdW1MRJ-5O1qH9LslL9EzKKtmhRPdbxxj21dQcjbhcQdRpSEa8nuz63i9QWBkW1cZzr8oJ8qSjYeWwYvOytmUQzLI0V_4wShoOt95WNB5XIcH3kRnJWbx7jwxVdpvwz0NXi5PgGFKkSH2W8djnKkabcsJI-ZiSwPn
Black Pearl Multi Cuisine Restaurant,"Basheerbagh, Central Hyderabad", Central Hyderabad,Hyderabad,3.8,800,ChIJUY5vqd6ZyzsRTJRWea1HHJM,AdDdOWql477E6S_wlHHaIus6F3jycNKMiV2OdqmdEAP-LSG-OWm_LrWkKnc0LZ8tzRaq-a5eZ_wPrxoDTXOUnT9os8x5ZbnVVTUNQnxqXBxd8aQ_Xp6pk2T3AYZmIxH6LB9aZv23vlz6emS2lLpu0gzaYwDDn0VaKDyD_kpw81S8Yk3706Lx
China Express,"Terminal Drive In,Sindhi Colony, Secunderabad", Secunderabad,Hyderabad,2.0,400,ChIJbdErAgmayzsR0phf9SV6ndA,AdDdOWrZff3i0L4a02TQueOd3cgx99s8y-uHeVyplOpQpwXKc3bCiqav38tfk359KAbZFLaZf0i7RRYu2kHY6xzmpf2nMjMftNurtKf34cl9WSpA5p4hbKO15m1AArwvSpZxcohSBvNbZeQWMZCGIXF4u8LKlZlOy25UspQ63z2Zw1rjA_k5
Huber and Holly,"Park View Enclave,Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,4.3,1000,ChIJE-Ad0CyRyzsR9a1bz8ftr6U,AdDdOWoTx-0gtz2rzSBg8mJo97ITk9ugurZfYHQ0ul-36dnPCyUwcNqaETRyPorvOvfPRRRTrqnbQj5WfoUJFn0gOfVcQ9PnZ7ssMV_bkj-uKbhqOJeEm0_Jhhr8p8YLgFKfSem3nMgHw6RSoQHMefChBLT1eTcBPT1u9I8tFUihZqJFyQDP
Ohri's Serengeti,"Ohri's Banjara,Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,4.2,1500,ChIJDapumiSXyzsREo0psawqKcs,AdDdOWr9eGGh8SAZVj51144P5Q4x0RXUtK1yZa47vgXTrRDFee_I0Jc8Z7gql7cOw08d8NPldeMorw3ZB0Ijec8Sjyi30KpOgnC_xuFaVSj_BUTK1uzz1M4PdF3_TOsXgSJO_G36vcKhejiFL2dyQxeJajc7w_sNbAz-9sjuF2-3DpEm908u
Frozen Bottle,"Himayath Nagar, Central Hyderabad", Central Hyderabad,Hyderabad,4.0,300,ChIJc5bZXRCTyzsRbtKxGy8YeeQ,AdDdOWrtfxKDzgDg2H85gEjTCIwe4o327xj_0LCR37QeUHUH8C3qFnJ62DBZyy3I1FumQepe_Yuvri7Cjrc8fi5Fig_YP9G6qaGw-JcpCxFbxOESRj2BAAqkM-RGXaRRFQ3iayIqf24f-7hXRLx5_P-0_Vlq9tqWBaENdOKo9MRQLyH_vUNI
Eagles Pizza,"Himayath Nagar, Central Hyderabad", Central Hyderabad,Hyderabad,3.8,600,ChIJrWNKEeaVyzsR5SfE3IpajZ8,AdDdOWpELoihBDT-mVN1H9E64rkooCBLQRzJdl1p3-xZ_ilF_DtM2GwwkAud1IpSI9QBFKVzA0L-bpLYhpT95P6Adk_fgiu0FhFVDL7QIe5dwObERqxdT5ETmhFgtnXb5_4J2EEvfcbNWZL1LWivJHyclUkk_jfQajMAj1gzFYNfsP57w_SS
Flechazo,"Sun Towers,Madhapur, West Hyderabad", West Hyderabad,Hyderabad,4.1,1300,ChIJW7sKHmCRyzsRtFSjgiR1yA0,AdDdOWohnC4sSfhXN3aA5LM8crwmPY_cCZf9hTVKoLWwB4w8acL9wbgXQWA7WO7fPfyVMQbsSl2RQgbGaBIb2Ducg4R9VSWtRdbecbcq4xkB-QG7nrdNatdqxVVdpdrzarJN7Wf6Tc1jd3eWmGYKsQOSAsLLvk1Fkfytv-nKS1i34z2MoKyS
Broadway,"Jubilee Hills, Central West Hyderabad", Central West Hyderabad,Hyderabad,4.4,2600,ChIJ7Ytbpx2RyzsRhX0HHSG12lQ,AdDdOWqTas4MJsrOBPSoYA5FmxEmRv4LooYEo3mLQ9zg2EQLaNlgwVBwWjHdWdQEaFLl8dS7n8-sMjYPoWjF_WEPEJrbRIEG5cpou0f91AVy_PwLsSoTy4glodTlJ2bPomDQN5BgKDY9r1XP3IhZw0V2I2Z1QYg8-sbdAfocSA6UDbMoYaqS
Apsara Ice Creams,"Himayath Nagar, Central Hyderabad", Central Hyderabad,Hyderabad,4.3,300,ChIJ____v8CRyzsRElN9KeyuDSI,AdDdOWrvdeKrdRZOTFT4gOUM9c3pC6z1xoDWeQOvflh5jFa4exkV6D5QJ56bC8Nusq4Tzujb-AtUj_yVD2ogul5s-YrL7X4Pe1gwFCGRvpyrr9Wq4aMQVAoMKxrvlqmHXoUY6PgsZ7_FCp4DkvtNdI7LrmrsLUJdnWYsRlOwPeCMqQMXN39L
Barbeque Nation,"Alcazar Mall,Jubilee Hills, Central West Hyderabad", Central West Hyderabad,Hyderabad,4.4,1400,ChIJt3TsmjeXyzsRW78eukz3few,AdDdOWobZA75lOglySTIC-jrPdYOXbKg5p0dlcoaClnv7Zvxq7qoFWSnHDYcDoTITXViyVDCfXmfirsFItFlCJ7YznQfr0UGJyueccX35VNjgz_PWVFLXobLQ36yz8aUh3QZrWsFpkS4DT330LNwl2fEZnJuIbmCwMj-EYLn8aR_xfX82rdB
Robo Kitchen,"Alcazar Mall,Jubilee Hills, Central West Hyderabad", Central West Hyderabad,Hyderabad,3.4,1200,ChIJcdjS9ZCRyzsRNx0qgVIix8k,AdDdOWpDePvnl6yeLLRdAhLhQkVj8gBrZK__Afa2jUJicn4RX9gZh2poHbkJmIA9CoW5AfvSNttru5T2_mZdZNufeuCfWxocuzGlVRN2za_fb6Nto9jWkBVs3HSpBk3xNhrNysK7ffEK6M7ysOOIVYXdIPJJ81w9EB-5GJYh_m1CmgOk8el7
Ohri's Uppu,"Ohri's Banjara,Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,4.0,1600,ChIJicHMniSXyzsRy30pVpG9l7g,AdDdOWr_JsYUgaoaaxYQDdr65peI6Y027w2xTijpcQciLt9ntzi71EraA50b2UA3Xmu1l0VRce5hij1AjADkoCSLHw-pFN8ouEQx1r0n2kih3lJR3U7vW37qw5TkSou6uePEI_-Cq34xJ4vi0WYKC1xPb9xZRYDOd-3U8kjC_M1YEy-sjzmU
The Dining Room,"Park Hyatt Hotel,Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,4.2,3000,ChIJ_4uEVdWWyzsRc12hLSzn5zA,AdDdOWpC20jLUU8xZnm9eEK6v_y4-k-0wQ-3gACL0p1HqLxSZd5VM-3493dG7ZQ-_gvwXuTcBfYVpOyAyo3NCpPiOHrmqmCWS2aHNDw4_tzwEVsMW-0ZtQyzUK59YWw0BH18W4Mf49q97FAe8OrukMpUpKFOlxeoT_4QoTpt7Xu-uzpA4LCj
Rika,"Park Hyatt Hotel,Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,4.6,3400,ChIJIRRbbL-RyzsRNjAZYeVKJhU,AdDdOWpn6v-PJRQfJLgtaGMh516R-HkcxjDuwfq0VdmXxOhLMZmD72WTqrGgxxfS0slt3T7W-LMpefpNzWqNyhLK905Be-T9N83liHBukh9fPxwqT17FBG-R1o2KoGFPOGCwV6yNYByrO8gfZczz2Vb2zDHCS4aMSHDE-QXSrXjKPZFYAviE
United Kitchens of India,"The Purple Leaf Hotel,Karkhana, Secunderabad", Secunderabad,Hyderabad,4.2,1000,ChIJ5wQzM8uWyzsRVITYv94O1RY,AdDdOWocqplXadK8sUEU_VqivJN-bGZFtFsATP_ZgrZppEA8Ls9pdQT2-rmd3lDbwRdHN5y9s0jzUTpN1UD4IVcRy4fjH3ii4mQ-5dgWWpFiLONH_G3wOe8j--ifyeuI3EhgwJr9uzMeKTWg-n1Lqtczep2dlfPUlbf7EzeBdUo8HdW-OmQJ
Indian Foodies Hub,"Kimtee Square,Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,3.8,1100,ChIJiwpjFCaXyzsR4ecMJ2djBcE,AdDdOWopJxLsKScT9O-zLNRW1mC4uc8twgmXhbwWqRjUg6e8SJun7xzHG_gPhYJp6tmamCOGUpNrJWgHYxwV8WKhfwRsUmAPJ0bERqSYT4ev3SCBCb7P1f5GbyzCRtSUUe9QpwdkvuMWYgqo6tuX5DrbzzMM_oGGk8Sa_yCv6cRZJzpzeB-z
Tatva,"Jubilee Hills, Central West Hyderabad", Central West Hyderabad,Hyderabad,4.4,1500,ChIJWSH6KTSRyzsRxdfMivZxEFk,AdDdOWr6vhq0sW35be6zfX-tzeoTq7pTq2jVi15D1AfAn6_v-oTBOZYh_Vf0nXLto3JLwBtY2QkMfCyxOdIXhrgt-1L1IUXsMasKY5q5tiZVVHW0H1OCghXLt_WJvpGj-uXA-NLOUWJf0WieEuqccBZaQeF6hOgOT4KZyZ4VvRcKZKvPc9_l
Almond House,"Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,5.0,500,ChIJtdHyBzSRyzsRURFxZeSpSTI,AdDdOWoas9i7SqVNM5U3agN7ggnOutMJO5ttqspE-KwFMKT_ebhil5iLaqFtx9_SBv_DMkF6-6KVt4xzr4dENd0tpEx7uu6yionlyHyFuVqg-faKeX58TwaIZNO-iinXU2caO5FHzR1uAscBOBtEduieon9B9LHpycbPMvsxJwGaLChwd9Om
Ohri's Far East,"Ohri's Banjara,Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,3.8,1400,ChIJicHMniSXyzsRy30pVpG9l7g,AdDdOWqTYaCuiv5SKi4WvtHM9TjtBHWjSeXqjpu-TYCwc_qNtOTffb-CxyFNs2n5N4R0kF5wzCDgl07tjISSZuSUXMIye2s3wfoGMkhfzBmfG1fwNyvGxMpep8BviGknmJott4pYKScWYZeaBX8ibo30UXI1Xal4drQ9lOvGytIkYhxddcZ-
Medley,"Jubilee Hills, Central West Hyderabad", Central West Hyderabad,Hyderabad,4.3,1000,ChIJYZskWjCXyzsRw52zu3SYB08,AdDdOWpDmdpPbyvByb2BX6TH4qX0sqPOu7TcbcS9MznVAYciIX31Vj2YGs0lvLj5qhcd_eAQiObnydQZXgrGN4s352TnV8StEI5EdNa2L-aRZRZ4joqOS_IOxTwjZaPQJ7HdnRbFP3aYUhe0vfW3tC5MOVvs6o1i_i-BZAQGY8vy9h_gutHc
Southern Spice,"Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,3.9,800,ChIJgyiBfemZyzsRUPiKMbXNPmI,AdDdOWoePqoPgbnmmcwg0sqFgN_l8RBhoNqJU-eQp0MoTfH7slswULoLxXUxq2hPKu7SUH7kSev6vzdY9ioCDFIFrM7xnFYSLNTINaiY0hXbS0cCPc6hLzLLbo_z1qZrBCI2kijHqtSGl_gidpGyMVng6Y7g_CHiKrINYdysa_nGYjh0b32J
TiKi Shack - Rooftop Bar,"Jahnavi Trade Center,Jubilee Hills, Central West Hyderabad", Central West Hyderabad,Hyderabad,4.0,1500,ChIJHyns9jORyzsRWnFGH3bPrBs,AdDdOWq2Njtxqj5-9PgZyLn4x5EPvtl4rvFfHQETd-hSW0cv0JJpxJSkMU8CMLfjN7AEHkrO1Vmp13gm1A45bKiBQYQWjHdPjBE2lqXepbxtUDEOIvtRZ4RYh7lANvEgt62BuGSbRT2PKCZryidu3ViaErj1wGTMKhiZRiB63kotTL0DxvSv
Ohri's Eatmor,"Hotel Baseraa,SD Road, Secunderabad", Secunderabad,Hyderabad,3.8,1000,ChIJ5dsiE-CZyzsRd0f1-1VJho8,AdDdOWovMnEeRh9sayBTVVv93j07xYqDmgN1z3h6jg-af5Oh66t-rAsc-NZ0iEcfHO-eraL9eLXnGK60_ZJCxQedipMLjbjvE2d7rZyNhvg6GkV3a-PFo-PSdkcmx4qTrDFVuNqO8e9f8_cicLbtNvib_5R3c12bMk3GKKLI7dImD_ldoRsl
Bench Cafe & Restaurant,"Abids, Central Hyderabad", Central Hyderabad,Hyderabad,3.9,500,ChIJAQAQhdeZyzsRZ9y7h7JJ6vw,AdDdOWofWdF__mlP2a4yvGaUH4bfpyXSEbicyqQbei-4dY5AlzhmLmN59iSFzoeIm0txyr_MSXP19DgTCYmlTMqqVVXBLx-kckuJMX9JzFnQkNGYs92NhXXEoaGZ-Gzkgr0XQ0HFnbSULyG-p6JT2_bo5Yp4ACf0JiS7HV1kqRo2Y66TivCH
Indulge Ice Cream,"Banjara Hills, Central East Hyderabad", Central East Hyderabad,Hyderabad,5.0,300,ChIJmwXiIs2QyzsRxNY2dDQpdes,AdDdOWoJPD8hlHp1RMp1iWNXvMOvbTa8cNSkDTsWvie8Att6zL75v7mT4ma8QMp-yIEciUb2aEiB56_Z8nziLUwnToeDpBxVKWeMFGwUF94Wf6Rh17hDGcWcWcd9Q7YtTizCV3oNHlfbnDuhDSR0YpQLXWV-r2JT1SDli5HlgHIik1GzrkHa
Stallion,"Royal Reve Hotel,SD Road, Secunderabad", Secunderabad,Hyderabad,4.2,1600,ChIJ22yIJT2ayzsRoH1gJdvA0KE,AdDdOWqGntAHjYhbDkPNKGg3oMcWcTaVAxtWuNSxJhEPdO_Ig_WghaTx_OsEYkA4jyU9uvrnLZT9NjoT4feF_-9_93q6BLsWVPonqsnoX3M8hoOtI8AqFMSySpfYL9ZATF2y2sXzU9lcXaF7eNOulZ3NLZrGBFZ2aiXgxI4uX7LTOPo5bqdy
Almond House,"SD Road, Secunderabad", Secunderabad,Hyderabad,4.7,500,ChIJtdHyBzSRyzsRURFxZeSpSTI,AdDdOWpjs-08QI0b3u_fcfF0Dq8M14vlYBrp5ank7zUZMiQJRMvnAUAi8XIGUC6dkuaMtqng2yUzFW6VCnR3WghB4HyZ7HioHzJ-261WQ7ZWxxMTV-pcbf_Wc3qtpyDh3WJNja2p-9MUfsB1KGuPnmQzkbl6-aXskY52AuguICMi2kPxJMKB
Ohri's - Sahib’s Barbeque,"Cyber Grub,Hitech City, West Hyderabad", West Hyderabad,Hyderabad,4.1,1500,ChIJQ2qUrd6TyzsRskEgdqbhMW0,AdDdOWolB_-N3qUtTZj2Jzpx53cDNGOT4wsnJ1PiJu7cZ3bwRV1RTb8bPRDUp85-smalm6W1b96CsJ1NE8ebDO8vg_dqu9J2zK402uJ2MYzdtUyUIyKvE3nWSbTnbXUwixeJk8X59u4NpWWq9WujFlb2LRWFs7DqJgLvbcwUVwWpeAKLE59g
